timestamp_ms,execution_count,partConveyorForward,partConveyorBackward,boxConveyorForward,boxConveyorBackward,exitConveyor,grab,c,spX,spY,spZ,partAtPlace,boxAtPlace,detected,posX,posY,posZ,counter
15,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
166,10,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
322,20,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
477,30,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
636,40,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
793,50,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
951,60,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1109,70,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1267,80,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1426,90,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1585,100,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1744,110,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1901,120,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2059,130,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2218,140,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2376,150,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2535,160,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2692,170,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2849,180,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
3006,190,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
3163,200,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3318,210,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3474,220,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3633,230,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3789,240,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3945,250,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4102,260,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4259,270,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4417,280,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4575,290,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4732,300,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4890,310,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5047,320,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5203,330,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,0,0,0,0
5360,340,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,0.5564252,0.9465637,0,0
5519,350,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,1.3816744,2.3494415,0,0
5673,360,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,2.5798664,4.379364,0,0
5831,370,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,3.6320586,5.2285004,0,0
5988,380,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,4.8068595,5.443802,0,0
6145,390,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,5.9241443,5.4874268,0,0
6300,400,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,6.9829783,5.496933,0,0
6458,410,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,7.9685526,5.499359,0,0
6616,420,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,8.219766,5.4998474,0,0
6771,430,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,8.280568,5.4999084,0,0
6928,440,0,0,0,0,0,0,0,8.3,5.5,5.3,0,0,0,8.29597,5.4999084,0,0
7086,450,0,0,0,0,0,0,0,8.3,5.5,5.3,0,0,0,8.299022,5.4999084,1.5586805,0
7240,460,0,0,0,0,0,0,0,8.3,5.5,5.3,0,0,0,8.299758,5.4999084,3.5565042,0
7395,470,0,0,0,0,0,1,0,8.3,5.5,4.4914484,0,0,1,8.299902,5.4999084,4.4914484,0
7550,480,0,0,0,0,0,1,0,8.3,5.5,4.4914484,0,0,1,8.299902,5.4999084,4.63078,0
