timestamp_ms,execution_count,partConveyorForward,partConveyorBackward,boxConveyorForward,boxConveyorBackward,exitConveyor,grab,c,spX,spY,spZ,partAtPlace,boxAtPlace,detected,posX,posY,posZ,counter
1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
154,10,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
309,20,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
467,30,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
623,40,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
780,50,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
933,60,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1090,70,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1247,80,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1404,90,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1561,100,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1717,110,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1873,120,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2029,130,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2185,140,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2343,150,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2501,160,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2660,170,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2818,180,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2976,190,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
3133,200,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3290,210,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3449,220,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3606,230,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3763,240,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3920,250,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4078,260,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4236,270,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4392,280,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4550,290,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4707,300,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4867,310,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5026,320,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5184,330,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,0,0,0,0
5343,340,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,0.5564252,0.9465637,0,0
5501,350,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,1.6045604,2.728363,0,0
5657,360,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,2.638029,4.4642334,0,0
5814,370,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,3.8667927,5.30188,0,0
5969,380,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,4.9244423,5.451996,0,0
6126,390,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,5.982953,5.488373,0,0
6280,400,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,7.0418053,5.497162,0,0
6437,410,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,7.9936666,5.499405,0,0
6591,420,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,8.225852,5.4998627,0,0
6748,430,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,8.283404,5.4999084,0,0
6905,440,0,0,0,0,0,0,0,8.3,5.5,5.3,0,0,0,8.296562,5.4999084,0,0
7060,450,0,0,0,0,0,0,0,8.3,5.5,5.3,0,0,0,8.299166,5.4999084,1.5586901,0
7215,460,0,0,0,0,0,0,0,8.3,5.5,5.3,0,0,0,8.299794,5.4999084,3.556509,0
7372,470,0,0,0,0,0,0,0,8.3,5.5,4.4914484,0,0,1,8.299902,5.4999084,4.4914484,0
7525,480,0,0,0,0,0,1,0,8.3,5.5,4.4914484,0,0,1,8.299902,5.4999084,4.6969795,0
7681,490,0,0,0,0,0,1,0,8.3,5.5,4.4914484,0,0,1,8.299919,5.4999084,4.5830297,0
7838,500,0,0,0,0,0,1,0,8.3,5.5,4.4914484,0,0,1,8.299919,5.4999084,4.5369864,0
7993,510,0,0,0,0,0,1,0,8.3,5.5,4.4914484,0,0,1,8.299919,5.4999084,4.5187616,0
8149,520,0,0,0,0,0,1,0,8.3,5.5,4.4914484,0,0,1,8.299919,5.4999084,4.5074224,0
8306,530,0,0,0,0,0,1,0,8.3,5.5,4.4914484,0,0,1,8.299919,5.4999084,4.5038176,0
8461,540,0,0,0,0,0,1,0,8.3,5.5,0,0,0,1,8.299919,5.4999084,4.50171,0
8616,550,1,0,0,0,0,1,0,8.3,5.5,0,1,0,1,8.299919,5.4999084,3.468566,0
8771,560,1,0,0,0,0,1,0,8.3,5.5,0,1,0,1,8.299919,5.4999084,1.4973879,0
