timestamp_ms,execution_count,partConveyorForward,partConveyorBackward,boxConveyorForward,boxConveyorBackward,exitConveyor,grab,c,spX,spY,spZ,partAtPlace,boxAtPlace,detected,posX,posY,posZ,counter
0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
150,10,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
307,20,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
464,30,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
623,40,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
777,50,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
934,60,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1094,70,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1249,80,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1409,90,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1565,100,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1722,110,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1877,120,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2033,130,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2188,140,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2345,150,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2502,160,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2659,170,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2815,180,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2970,190,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
3128,200,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
3283,210,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3437,220,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3592,230,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3750,240,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3907,250,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4062,260,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4221,270,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4379,280,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4535,290,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4693,300,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4849,310,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5005,320,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5164,330,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,0,0,0,0
5323,340,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,0.3012803,0.5127716,0,0
5483,350,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,1.2718649,2.1627502,0,0
5642,360,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,2.2899852,3.8935547,0,0
5800,370,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,3.338982,5.097473,0,0
5960,380,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,4.5129576,5.416687,0,0
6120,390,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,5.6889076,5.4827576,0,0
6277,400,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,6.7476697,5.495804,0,0
6431,410,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,7.7245736,5.498886,0,0
6590,420,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,8.19835,5.4998016,0,0
6746,430,0,0,0,0,0,0,0,8.3,5.5,0,0,0,0,8.271179,5.4999084,0,0
6903,440,0,0,0,0,0,0,0,8.3,5.5,5.3,0,0,0,8.294031,5.4999084,0,0
7059,450,0,0,0,0,0,0,0,8.3,5.5,5.3,0,0,0,8.298771,5.4999084,1.0343122,0
7216,460,0,0,0,0,0,0,0,8.3,5.5,5.3,0,0,0,8.299705,5.4999084,3.2320166,0
7373,470,0,0,0,0,0,0,0,8.3,5.5,5.3,0,0,0,8.299902,5.4999084,4.2553425,0
7530,480,0,0,0,0,0,1,0,8.3,5.5,4.4914484,0,0,1,8.299902,5.4999084,4.705739,0
7686,490,0,0,0,0,0,1,0,8.3,5.5,4.4914484,0,0,1,8.299902,5.4999084,4.603715,0
7839,500,0,0,0,0,0,1,0,8.3,5.5,4.4914484,0,0,1,8.299902,5.4999084,4.5442677,0
7994,510,0,0,0,0,0,1,0,8.3,5.5,4.4914484,0,0,1,8.299902,5.4999084,4.5206213,0
8152,520,0,0,0,0,0,1,0,8.3,5.5,4.4914484,0,0,1,8.299902,5.4999084,4.5088673,0
8309,530,0,0,0,0,0,1,0,8.3,5.5,4.4914484,0,0,1,8.299902,5.4999084,4.5041943,0
8466,540,0,0,0,0,0,1,0,8.3,5.5,0,0,0,1,8.299902,5.4999084,4.5019627,0
8623,550,1,0,0,0,0,1,0,8.3,5.5,0,1,0,1,8.299902,5.4999084,3.6985588,0
8777,560,1,0,0,0,0,1,0,8.3,5.5,0,1,0,1,8.299902,5.4999084,1.774373,0
8933,570,1,0,0,0,0,1,0,8.3,5.5,0,1,0,1,8.299902,5.4999084,0.8279562,0
9091,580,1,0,0,0,0,1,0,8.3,5.5,0,1,0,1,8.299902,5.4999084,0.357728,0
9246,590,1,0,0,0,0,1,0,8.3,5.5,0,1,0,1,8.299902,5.4999084,0,0
9401,600,1,0,0,0,0,1,0,3.1,3.8,0,1,0,1,8.16733,5.2742004,0,0
9556,610,1,0,0,0,0,1,0,3.1,3.8,0,1,0,1,7.400297,4.2462006,0,0
9710,620,1,0,0,0,0,1,0,3.1,3.8,0,1,0,1,6.2977867,3.892334,0,0
9866,630,1,0,0,0,0,1,0,3.1,3.8,0,1,0,1,5.253583,3.8223572,0,0
10020,640,1,0,0,0,0,1,0,3.1,3.8,0,1,0,1,4.1983213,3.8054047,0,0
10177,650,1,0,0,0,0,1,0,3.1,3.8,0,1,0,1,3.3898926,3.8013153,0,0
